,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
6940687,0,3.0,-1,,,1306.0,22.0,39.0,29.0,98.0,0.0,9.0,,,87552397,89ddfee8,bef6023e,3fb81b62,25c83c98,fbad5c96,1c86e0eb,0b153874,a73ee510,669b0ac5,755e4a50,5bee1e8c,5978055e,b28479f6,25753fb1,598c5fdf,e5ba7672,5bb2ec8e,21ddcdc9,5840adea,b04811dc,,32c7478e,b2df17ed,c243e98b,33757f80
8934064,1,,0,22.0,1.0,23169.0,91.0,2.0,4.0,62.0,,1.0,,1.0,7e5c2ff4,06174070,e915f032,b0ed6de7,25c83c98,fe6b92e5,52f754a9,0b153874,7cc72ec2,9f0a1c9a,2f917555,02472b09,ebf437b6,07d13a8f,f9d8f165,695998f1,e5ba7672,836a11e3,a34d2cf6,5840adea,1992c897,c9d4222a,3a171ecb,1793a828,e8b83407,fa3124de
26560225,0,,2,1.0,,760.0,,0.0,16.0,16.0,,0.0,,,68fd1e64,6e638bbc,7deeba7e,99cbea63,25c83c98,fe6b92e5,39d672df,c8ddd494,a73ee510,000e2f4b,6df3cb7a,e1f3056f,5106540c,051219e6,3d5d2969,921a13f5,1e88c74f,3cb7e3f0,21ddcdc9,a458ea53,833c4620,,3a171ecb,8d653a3e,445bbe3b,8e1ae331
7042454,1,0.0,2,1.0,1.0,3679.0,255.0,7.0,5.0,76.0,0.0,1.0,0.0,1.0,05db9164,04e09220,71947b86,bf9e41b6,384874ce,7e0ccccf,2b3acc58,0b153874,a73ee510,91c3f75e,b0878dc1,8529d3b4,93624a8e,07d13a8f,cae64906,33a1f420,e5ba7672,e161d23a,,,f22e0924,,32c7478e,ded4aac9,,
23666129,1,,1077,,1.0,1275.0,,0.0,3.0,3.0,,0.0,,1.0,05db9164,5a88f1d5,ecb7b87a,1239372e,f281d2a7,6f6d9be8,840c9106,0b153874,a73ee510,29a8ddc9,45ca0a69,d72ffc46,17bb51e8,b28479f6,698a84d9,8c6987ad,1e88c74f,b81a5022,,,0ef2f335,,32c7478e,eab661cb,,
28102674,0,,2,9.0,2.0,10941.0,81.0,9.0,2.0,35.0,,2.0,,2.0,05db9164,a5b69ae3,353b2680,2d3b257b,25c83c98,fbad5c96,ab1ad103,5b392875,a73ee510,1ec2b5a9,859b343f,8abda2a8,20819d96,b28479f6,9703aa2f,0b442a80,e5ba7672,a1654f4f,21ddcdc9,5840adea,ac498960,ad3062eb,32c7478e,08b0ce98,2bf691b1,984e0db0
26371904,0,2.0,746,115.0,28.0,116.0,143.0,2.0,33.0,32.0,1.0,1.0,,32.0,05db9164,38d50e09,1d94187a,ceee2343,0942e0a7,7e0ccccf,d4dad9d9,1f89b562,a73ee510,7abccb4b,503d9588,b60054a0,b484ff1f,b28479f6,42b3012c,f150ec88,07c540c4,582152eb,21ddcdc9,5840adea,7e1288ae,,32c7478e,683f75a6,001f3601,99f4f64c
38968500,0,,40,,,5885.0,,0.0,0.0,4.0,,0.0,,,68fd1e64,80e26c9b,a9d15bf1,6bb5a9c4,25c83c98,3bf701e7,16401b7d,0b153874,a73ee510,3b08e48b,20ec800a,f3dbd9b0,18a5e4b8,b28479f6,4c1df281,4f02a842,776ce399,f54016b9,21ddcdc9,b1252a9d,780bdc55,,32c7478e,2f647dfe,e8b83407,52d71dab
36580489,0,,1,,,31484.0,1194.0,69.0,1.0,78.0,,2.0,0.0,,287e684f,111631d5,,,384874ce,7e0ccccf,12e093fa,0b153874,a73ee510,3b08e48b,0a6a17de,,1e152deb,07d13a8f,2d3e18d9,,e5ba7672,a33fb37b,,,,ad3062eb,3a171ecb,,,
32443788,0,9.0,19,26.0,18.0,50.0,18.0,9.0,19.0,19.0,1.0,1.0,,18.0,68fd1e64,38a947a1,c614e3d2,90e0df6e,25c83c98,,646b4bca,5b392875,a73ee510,3b08e48b,c9c964c1,2fe83c8f,df941d33,b28479f6,439ef109,51b3642f,e5ba7672,8f50a52e,,,9258f20c,,32c7478e,fc960322,,
14001282,1,,6,2.0,1.0,4474.0,11.0,60.0,2.0,15.0,,5.0,,1.0,68fd1e64,404660bb,dde182a0,de1dc0c1,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,7ebb4b06,755e4a50,7a27d4e1,5978055e,07d13a8f,a64d32bb,84534f54,e5ba7672,997cd4bd,21ddcdc9,5840adea,2b81e06c,,32c7478e,2f647dfe,f0f449dd,984e0db0
14544528,1,4.0,5,72.0,40.0,23.0,30.0,26.0,43.0,431.0,2.0,9.0,,30.0,05db9164,1cfdf714,d20fdd45,9c92db7d,25c83c98,fe6b92e5,7195046d,5b392875,a73ee510,acccca1c,4d8549da,325a69ed,51b97b8f,1adce6ef,f5f22330,2bf6da38,e5ba7672,3f9969b8,21ddcdc9,5840adea,ecd6affd,,bcdee96c,c94ffa50,cb079c2d,d5ca783a
20507617,1,0.0,75,6.0,7.0,2849.0,11.0,33.0,6.0,97.0,0.0,8.0,0.0,8.0,05db9164,270cc1b8,838b8c17,f922efad,25c83c98,7e0ccccf,ef426410,0b153874,a73ee510,7698499b,c94a3c07,97531b47,65977207,07d13a8f,6951674a,e2e2fcd9,e5ba7672,86b4c7aa,,,5c6c011e,c9d4222a,32c7478e,b34f3128,,
26098052,0,,-1,,,,,,0.0,,,,,,05db9164,9b6b8959,9c1c85e7,fd4d6dc3,25c83c98,7e0ccccf,0dab78da,37e4aa92,7cc72ec2,3b08e48b,7bc78da9,cc239583,6b5d07b4,64c94865,de781d57,efd92064,2005abd1,cac48684,,,4b0ac19f,,be7c41b4,22dd4e42,,
43623279,1,,-1,,,20325.0,135.0,1.0,11.0,71.0,,1.0,,,68fd1e64,2c16a946,2056c6c7,cc5d2bae,4cf72387,,4f9b38fe,0b153874,a73ee510,edf1e23b,4ca0f167,54fb5a9e,eb4b1bfd,b28479f6,f77a8d3d,1bdcce80,e5ba7672,ea3d03ad,,,26d4ba61,,32c7478e,9117a34a,,
9482054,0,2.0,16,7.0,10.0,27.0,9.0,4.0,12.0,12.0,1.0,3.0,,8.0,5bfa8ab5,6887a43c,6d0ceb43,8d164e53,4cf72387,13718bbd,d0b243fd,0b153874,a73ee510,70d3f60a,5d247f7d,9fa694f3,bb97f4d0,07d13a8f,eb1997cb,a54711b4,e5ba7672,570391ac,21ddcdc9,b1252a9d,78766d37,,32c7478e,9e0bee34,445bbe3b,3c0636fc
26384423,1,0.0,1,18.0,,8864.0,,,3.0,,0.0,,,,f473b8dc,287130e0,8736c5e3,82065e23,25c83c98,fbad5c96,781b6b88,5b392875,a73ee510,ac82a793,9076a36b,a2b84b7f,c95e66fd,07d13a8f,10040656,adf89e3e,e5ba7672,891589e7,083e89d9,a458ea53,65b4ce83,,3a171ecb,2d895b70,5c813496,98619b1c
44614777,0,,13,4.0,5.0,74697.0,975.0,0.0,3.0,525.0,,0.0,,5.0,05db9164,bce95927,b233f228,13508380,25c83c98,,4d9d55ae,0b153874,7cc72ec2,a77382a0,55065437,d47ad3fa,80dcea18,07d13a8f,fec218c0,23982681,e5ba7672,04d863d5,55dd3565,b1252a9d,f3274b4d,,423fab69,45ab94c8,e8b83407,c84c4aec
13025530,1,0.0,-1,,,2664.0,16.0,22.0,4.0,49.0,0.0,5.0,,,68fd1e64,d4bd9877,795c3cc3,90044821,25c83c98,7e0ccccf,78dcd87f,0b153874,a73ee510,eb30547e,8aa7f20a,a0015d5d,706a14b0,b28479f6,234efa3a,b458da0e,e5ba7672,62acb0f3,,,d7a43622,,3a171ecb,dcba8699,,
10441484,0,,143,,7.0,4635.0,27.0,2.0,0.0,24.0,,1.0,,7.0,68fd1e64,4f25e98b,df58a0e3,1548e7da,25c83c98,13718bbd,5e64ce5f,0b153874,a73ee510,8de7bdca,8b94178b,dc31f3dc,025225f2,64c94865,40e29d2a,cd27642f,07c540c4,7ef5affa,3edfe27a,5840adea,ccc4f0e7,,32c7478e,3fdb382b,001f3601,a39e1586
2920077,0,0.0,0,3.0,25.0,3057.0,225.0,1.0,49.0,46.0,0.0,1.0,,25.0,05db9164,207b2d81,f1c030c9,d4fc654d,25c83c98,,d130cbd1,0b153874,a73ee510,d422ad04,9a422971,c12fdf81,174e4cac,b28479f6,3c767806,978d609d,d4bb7bd8,395856b0,21ddcdc9,a458ea53,2dda5517,,32c7478e,d891c925,001f3601,a08dac3e
14206151,0,1.0,231,13.0,8.0,82.0,12.0,1.0,8.0,8.0,1.0,1.0,,8.0,05db9164,4f25e98b,21afae23,f8f91ee1,25c83c98,fbad5c96,cdf61bd0,0b153874,a73ee510,78d114b6,8fca7b8d,f3bfad3f,c42f523d,07d13a8f,5cedaf14,776970d6,d4bb7bd8,c04ce6df,647e63d4,a458ea53,c055beae,ad3062eb,32c7478e,9117a34a,001f3601,54ca28ff
42506653,0,,16,,,7112.0,175.0,0.0,4.0,35.0,,0.0,,,05db9164,e112a9de,4098d6ac,22504558,25c83c98,fbad5c96,6933dec1,37e4aa92,a73ee510,3b08e48b,860c302b,90edbc51,30735474,b28479f6,d1056dd6,9e0369ab,e5ba7672,b8c1a741,,,405920eb,,32c7478e,8f079aa5,,
3523386,0,,-1,8.0,8.0,3437.0,,0.0,11.0,24.0,,0.0,,8.0,9a89b36c,4f25e98b,703ba9ea,836f887b,25c83c98,7e0ccccf,ade953a9,062b5529,a73ee510,4072f40f,29e4ad33,dfebdbb1,80467802,1adce6ef,17d9b759,4e1b4f17,e5ba7672,7ef5affa,54591762,b1252a9d,63ef4836,,32c7478e,5286412d,001f3601,dde0a6b4
44236600,0,0.0,0,1.0,,2877.0,27.0,43.0,0.0,89.0,0.0,5.0,1.0,,5a9ed9b0,4e8d18ed,af1e24ee,d1de383b,25c83c98,fbad5c96,5df71803,6c41e35e,a73ee510,a23ea3b1,a9b84bd5,291a0d2a,cdc2ccda,1adce6ef,bbee52f9,1b4d5a76,3486227d,47e4d79e,566c492c,b1252a9d,65229b6e,,423fab69,3fdb382b,cb079c2d,64f08cc6
29177644,0,,11,28.0,1.0,31446.0,155.0,0.0,2.0,81.0,,0.0,,1.0,68fd1e64,1cfdf714,2db5340f,751d7414,25c83c98,,6f441cf5,5b392875,7cc72ec2,bbab92de,1054ae5c,e192758a,d7ce3abd,b28479f6,d345b1a0,b42e3b7d,e5ba7672,e88ffc9d,5b885066,b1252a9d,a5016544,ad3062eb,bcdee96c,00de2b63,cb079c2d,32d7ba4f
15654470,0,,2,1.0,,50749.0,,0.0,0.0,30.0,,0.0,,,05db9164,1cfdf714,984b1bd2,1b6b396f,30903e74,,6f441cf5,0b153874,7cc72ec2,f2bc30ec,1054ae5c,e9715419,d7ce3abd,0601d3b5,f107d273,f9be7ce7,1e88c74f,e88ffc9d,55dd3565,b1252a9d,74cb7e67,,3a171ecb,3fdb382b,cb079c2d,49d68486
32481892,0,2.0,0,14.0,6.0,1487.0,80.0,7.0,7.0,8.0,0.0,1.0,,7.0,05db9164,207b2d81,2b280564,ad5ffc6b,25c83c98,7e0ccccf,e62245eb,0b153874,a73ee510,0c27619c,df93ff85,2a064dba,43881ace,07d13a8f,0c67c4ca,7d9b60c8,e5ba7672,395856b0,21ddcdc9,a458ea53,9c3eb598,,32c7478e,c0b8dfd6,001f3601,7a2fb9af
24781856,0,,21,65.0,1.0,20318.0,,,32.0,,,,,10.0,05db9164,08d6d899,9143c832,f56b7dd5,6006cdc2,7e0ccccf,df5c2d18,0b153874,a73ee510,233e3a0c,a7b606c4,ae1bb660,eae197fd,07d13a8f,41f10449,bad5ee18,e5ba7672,698d1c68,,,0429f84b,,3a171ecb,c0d61a5c,,
34480087,1,5.0,26,14.0,5.0,1128.0,37.0,39.0,10.0,444.0,0.0,14.0,,5.0,05db9164,58e67aaf,4a23f874,ef5ecd31,4cf72387,,e05853b8,0b153874,a73ee510,739ff196,7373475d,5b00d91f,cfbfce5c,b28479f6,62eca3c0,231f1a55,e5ba7672,c21c3e4c,9653bb65,b1252a9d,c0ac1f27,,bcdee96c,d0fae12d,9b3e8820,ae2557b2
30472549,1,0.0,22,4.0,,3293.0,70.0,3.0,20.0,73.0,0.0,2.0,,,8cf07265,5dac953d,d032c263,c18be181,25c83c98,7e0ccccf,4b90fefd,0b153874,a73ee510,c295a1ce,87fe3e10,dfbb09fb,3bd6c21d,1adce6ef,32330105,84898b2a,07c540c4,24de59c1,,,0014c32a,,dbb486d7,3b183c5c,,
22129044,0,1.0,15,12.0,13.0,1.0,3.0,7.0,22.0,107.0,1.0,4.0,,3.0,7e5c2ff4,95e2d337,f25b2916,2a1450a1,25c83c98,7e0ccccf,8f572b5e,5b392875,a73ee510,77c24ad6,434d6c13,f0c93621,7301027a,b28479f6,17a3bcd8,f496a92d,e5ba7672,7b06fafe,75916440,b1252a9d,8a5828f2,,bcdee96c,882001d1,2bf691b1,7d704f34
38395828,0,0.0,1,22.0,9.0,5983.0,78.0,5.0,21.0,45.0,0.0,1.0,,9.0,05db9164,1cfdf714,9d427ddf,4eadb673,4cf72387,fe6b92e5,632ab46b,0b153874,a73ee510,186d1eb2,18bd2b95,cf724373,89071a69,b28479f6,d345b1a0,6512dce6,e5ba7672,e88ffc9d,4322165b,a458ea53,361a1080,,32c7478e,3fdb382b,cb079c2d,49d68486
29969355,0,2.0,0,25.0,20.0,408.0,49.0,21.0,31.0,235.0,1.0,11.0,5.0,21.0,05db9164,95e2d337,0a1435c1,bdcfffba,25c83c98,fe6b92e5,55992d5b,5b392875,a73ee510,0ada1061,10b3128b,5a276398,3c31c135,b28479f6,c57dc31f,4da40ea2,8efede7f,e1b6ea80,21ddcdc9,5840adea,290c14f6,ad3062eb,3a171ecb,ded4aac9,2bf691b1,bdf46dce
20749712,0,,11,6.0,,142.0,,0.0,7.0,18.0,,0.0,,,05db9164,287130e0,c15b73ac,bc67dc86,43b19349,fbad5c96,6d917ca9,0b153874,a73ee510,f26b7f57,cbf66924,b411cbc7,86c2fa69,b28479f6,9efd8b77,9fc98721,1e88c74f,891589e7,083e89d9,a458ea53,01a0e18d,,32c7478e,3fdb382b,e8b83407,49d68486
13933415,0,,4,1.0,1.0,5040.0,1.0,7.0,1.0,1.0,,2.0,,1.0,05db9164,80e26c9b,765c75b2,169ffff5,43b19349,6f6d9be8,9a4f2943,0b153874,a73ee510,86b46b2e,4a00b569,a6917e0b,42ef23bb,f7c1b33f,5c0a1507,5151f2ca,e5ba7672,f54016b9,21ddcdc9,a458ea53,38483e30,,32c7478e,1793a828,e8b83407,87aaf011
37276785,0,,197,2.0,2.0,54663.0,1780.0,0.0,10.0,445.0,,0.0,0.0,2.0,5a9ed9b0,38a947a1,0e4f7fa4,5deac079,384874ce,7e0ccccf,cb338fa1,322e63df,7cc72ec2,cde5d6cd,2b0240af,1f6b8745,a15f7072,07d13a8f,338774ca,50d2b997,3486227d,a2157fe3,,,9c03188d,,32c7478e,4b871c6a,,
39991184,1,0.0,0,53.0,4.0,871.0,116.0,29.0,46.0,105.0,0.0,3.0,,4.0,05db9164,d97d4ce8,c725873a,d0189e5a,307e775a,13718bbd,9043b403,0b153874,a73ee510,7e0d83d4,ba1ff80a,49fee879,b95f83fa,b28479f6,936289f3,3b87fa92,e5ba7672,fb342121,21ddcdc9,5840adea,d90f665b,,32c7478e,6c1cdd05,ea9a246c,1219b447
5010083,0,,3,2.0,6.0,279574.0,,0.0,7.0,20.0,,0.0,,6.0,be589b51,c8687797,75e58c82,a59b22bc,25c83c98,fbad5c96,3527bb7c,0b153874,7cc72ec2,30fdb872,2b9f131d,704ca550,aca10c14,07d13a8f,5db1ef75,d8027e71,8efede7f,a7e06874,21ddcdc9,b1252a9d,17b8c473,,32c7478e,17f458f7,010f6491,66f5b6c2
20177140,0,,274,,3.0,4294.0,288.0,8.0,3.0,321.0,,2.0,0.0,3.0,8cf07265,d5b3b632,861daaf7,4654fcab,25c83c98,7e0ccccf,964d1fdd,c8ddd494,a73ee510,07ae0d24,59cd5ae7,b7fb9997,8b216f7b,b28479f6,15c6870e,aeabc7c5,3486227d,e2cf03fb,,,d9c46345,,32c7478e,a9a2ac1a,,
43423519,1,8.0,4,1.0,1.0,103.0,2.0,387.0,10.0,56.0,2.0,41.0,0.0,2.0,8cf07265,e112a9de,2a7fa4bc,22504558,25c83c98,7e0ccccf,2dd1fb40,0b153874,a73ee510,7cda1b12,5de52301,252162ec,510f15b3,b28479f6,ce3c65c0,776f5665,8efede7f,45e3284c,,,5c7c443c,,32c7478e,8f079aa5,,
11176153,0,,55,6.0,6.0,10015.0,56.0,1.0,6.0,56.0,,1.0,,6.0,68fd1e64,38a947a1,8e2bceae,f7131edb,25c83c98,7e0ccccf,90a2c015,0b153874,a73ee510,ec4e2ecb,0f736a0c,9dbc64cf,3af886ff,b28479f6,206c5a0c,b2d2e8a6,d4bb7bd8,2ef5e1bc,,,a400769c,,423fab69,b258af68,,
23681499,0,,1,11.0,6.0,7244.0,,0.0,11.0,1.0,,0.0,0.0,6.0,05db9164,38a947a1,ac0ff80d,2c8a9298,25c83c98,13718bbd,f5d3f1e0,1f89b562,a73ee510,ea1bdfa5,ab855bcc,0cb96176,34e72b37,b28479f6,d8f0318c,8a56bf8d,e5ba7672,065917ca,,,abfe9da6,,bcdee96c,52e75cce,,
6079849,1,,-1,,,2908.0,61.0,1.0,0.0,61.0,,0.0,,,68fd1e64,d7988e72,153d848d,9f10f3b2,4cf72387,fe6b92e5,987da766,37e4aa92,a73ee510,a9271c40,f37be5c0,299582d9,a59ea816,07d13a8f,194c42a4,09948b41,e5ba7672,0f2f9850,c4209246,b1252a9d,cf744eda,,c7dc6720,ef15820d,e8b83407,316b9ae1
10903201,0,0.0,1,47.0,11.0,1346.0,11.0,5.0,16.0,18.0,0.0,2.0,,11.0,05db9164,58e67aaf,3e822625,eb9605e0,25c83c98,7e0ccccf,45e063a0,0b153874,a73ee510,50b2e1f7,da89cb9b,68e92901,165642be,b28479f6,62eca3c0,f33d36b3,e5ba7672,c21c3e4c,5b885066,a458ea53,e267aed4,,32c7478e,4922d744,9b3e8820,f819b9b4
28006852,1,2.0,4,4.0,8.0,1.0,1.0,4.0,13.0,23.0,1.0,2.0,,1.0,05db9164,8aade191,29d1105b,9cc2aa71,25c83c98,fe6b92e5,1e43bd3d,1f89b562,a73ee510,3b08e48b,ac846092,f8d469f2,1668f3c7,1adce6ef,189d77af,b59c202f,e5ba7672,eef7297e,,,6cf7005f,ad3062eb,bcdee96c,8d4a9014,,
25741161,0,,1,13.0,9.0,5955.0,,0.0,9.0,28.0,,0.0,,9.0,05db9164,f0cf0024,d406ed6f,ddb90d33,25c83c98,fbad5c96,81bb0302,0b153874,a73ee510,7f314591,b7094596,28b79840,1f9d2c38,07d13a8f,b02eef70,5ea15ec1,1e88c74f,cc693e93,21ddcdc9,a458ea53,0366ddd4,c0061c6d,32c7478e,90b99a4b,ea9a246c,ab7f43ef
14503292,1,,-1,,,10209.0,7.0,13.0,2.0,529.0,,3.0,,,05db9164,58e67aaf,af88984c,da4ed7fd,0942e0a7,7e0ccccf,75344eff,5b392875,a73ee510,e17a9b85,33765c29,90c730fb,975bedc4,07d13a8f,10935a85,702259cc,e5ba7672,c21c3e4c,efa3470f,a458ea53,b11a56d0,,c7dc6720,3a076b66,9b3e8820,1aa2e416
41068703,0,,45,24.0,,22947.0,3318.0,0.0,0.0,350.0,,0.0,,,be589b51,4e8d18ed,242ff03c,ec6ba296,25c83c98,7e0ccccf,05f6a30f,51d76abe,a73ee510,3b08e48b,138b2402,055ba479,a8bd2ec0,b28479f6,3438297f,ceca6d1b,e5ba7672,47e4d79e,21ddcdc9,a458ea53,ff1e177a,,c7dc6720,3fdb382b,e8b83407,49d68486
9945167,1,0.0,-1,,,2645.0,18.0,11.0,2.0,294.0,0.0,8.0,,,561bf9d4,2c16a946,66328426,d691bb7d,384874ce,7e0ccccf,2b195774,0b153874,a73ee510,b10885c0,a9f02987,ea0d4f63,0c639b84,b28479f6,3628a186,2e5c410a,e5ba7672,e4ca448c,,,5345f252,,bcdee96c,9117a34a,,
41281712,0,,4,9.0,14.0,12771.0,,0.0,48.0,294.0,,0.0,,14.0,88abfaf6,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,9a8798e6,1f89b562,a73ee510,3b08e48b,fd0dad89,ae1bb660,f171ba63,b28479f6,bffbd637,bad5ee18,776ce399,bbf70d82,,,0429f84b,,be7c41b4,c0d61a5c,,
23773966,0,0.0,23,6.0,5.0,8544.0,122.0,1.0,5.0,55.0,0.0,1.0,,5.0,05db9164,38a947a1,eb412244,8663589d,25c83c98,7e0ccccf,6b8a94e7,0b153874,a73ee510,942bdf7d,2a7d9fca,2b36f816,39a06276,b28479f6,be562b57,9f28a1b8,d4bb7bd8,065917ca,,,4bec3d62,c9d4222a,be7c41b4,db5b33bf,,
45136539,0,3.0,0,6.0,4.0,12.0,2.0,6.0,4.0,565.0,1.0,4.0,0.0,2.0,f473b8dc,09e68b86,aa8c1539,85dd697c,0942e0a7,13718bbd,622305e6,062b5529,a73ee510,b8b81ee6,319687c9,d8c29807,62036f49,07d13a8f,801ee1ae,c64d548f,e5ba7672,63cdbb21,21ddcdc9,5840adea,5f957280,,3a171ecb,1793a828,e8b83407,b7d9c3bc
22156811,1,1.0,0,,5.0,5.0,3.0,27.0,8.0,35.0,1.0,5.0,,3.0,05db9164,4bb4b657,2025a6db,04ea5408,25c83c98,fbad5c96,afa309bd,0b153874,a73ee510,ceb10289,77212bd7,d5d86dcf,7203f04e,07d13a8f,76e67c5c,cb120e85,e5ba7672,4623da58,,,5dcc9e3d,,423fab69,cee0fca8,,
16082805,0,,0,201.0,13.0,107828.0,1587.0,0.0,5.0,70.0,,0.0,,13.0,05db9164,09e68b86,d630d6ab,8e5eaeda,4cf72387,fe6b92e5,a972360e,985e3fcb,7cc72ec2,45a2d21a,9e511730,e99a86cc,04e4a7e0,1adce6ef,dbc5e126,c694760c,e5ba7672,5aed7436,21ddcdc9,a458ea53,b3c066ee,,3a171ecb,c440aa3c,e8b83407,b11e5179
36697274,0,5.0,259,201.0,7.0,5.0,0.0,54.0,45.0,719.0,2.0,15.0,0.0,0.0,05db9164,404660bb,003f419b,ff852091,25c83c98,fbad5c96,407438c8,5b392875,a73ee510,5a64c137,755e4a50,349450bc,5978055e,1adce6ef,77f7d01a,6615ffe6,8efede7f,997cd4bd,21ddcdc9,5840adea,3dd38d65,ad3062eb,32c7478e,c2fe6ca4,f0f449dd,984e0db0
13905916,0,1.0,3,11.0,3.0,0.0,1.0,6.0,3.0,197.0,1.0,3.0,,1.0,8cf07265,a0e12995,52fab739,0b0d8893,25c83c98,7e0ccccf,33656cc3,a674580f,a73ee510,91b5a423,88030678,bb1004f0,d87c8d9c,07d13a8f,73e2709e,334787e6,e5ba7672,1616f155,21ddcdc9,5840adea,752126e0,,32c7478e,efa28c7e,9b3e8820,e75c9ae9
4592333,1,,0,8.0,6.0,3903.0,128.0,74.0,12.0,949.0,,5.0,9.0,23.0,5a9ed9b0,09e68b86,45eb498b,85021900,25c83c98,13718bbd,d96ae1f7,5b392875,a73ee510,5fcee6b1,9625b211,943864f6,dccbd94b,07d13a8f,36721ddc,1a439d21,8efede7f,5aed7436,21ddcdc9,a458ea53,6de1cf0b,,32c7478e,5be40827,e8b83407,2e1e6e88
36003031,1,17.0,11,3.0,3.0,285.0,5.0,20.0,19.0,126.0,2.0,4.0,1.0,3.0,05db9164,86d4fccc,b009d929,c7043c4b,43b19349,7e0ccccf,dc7659bd,0b153874,a73ee510,efea433b,e51ddf94,3563ab62,3516f6e6,1adce6ef,b27dd6c7,b688c8cc,3486227d,be645006,21ddcdc9,5840adea,2754aaf1,,bcdee96c,3b183c5c,001f3601,aa86a675
4958075,1,0.0,1,4.0,4.0,1270.0,50.0,5.0,15.0,590.0,0.0,4.0,2.0,4.0,be589b51,bccb7a1a,105cd655,1ec8352d,4cf72387,7e0ccccf,62722182,0b153874,a73ee510,3b08e48b,0eb7632e,b7f6fdd8,96fa211f,07d13a8f,e6696727,0aa45427,27c07bd6,d51975d7,21ddcdc9,5840adea,a0c030da,c9d4222a,3a171ecb,2edf8a38,e8b83407,bb414f36
25524343,0,0.0,47,4.0,12.0,2976.0,79.0,2.0,12.0,56.0,0.0,1.0,0.0,12.0,87552397,207b2d81,125bfa8f,5a115a36,4cf72387,7e0ccccf,346ade38,0b153874,a73ee510,83a3b517,636405ac,f30da081,31b42deb,b28479f6,d295078c,751ef953,e5ba7672,966c77d8,21ddcdc9,5840adea,a63c48b4,,3a171ecb,9fa3e01a,001f3601,a68ab18c
29162799,0,,21,4.0,4.0,6138.0,25.0,5.0,4.0,91.0,,2.0,,4.0,05db9164,421b43cd,69d8b191,29998ed1,25c83c98,fe6b92e5,1bd5e279,0b153874,a73ee510,3b08e48b,b7bb9e4d,6aaba33c,c2d489b5,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,dbb486d7,b34f3128,,
43492927,1,0.0,3,56.0,0.0,3156.0,,,2.0,,0.0,,,2.0,68fd1e64,38a947a1,11f8270b,06b1cf6e,25c83c98,fbad5c96,52283d1c,5b392875,a73ee510,efea433b,e51ddf94,92969770,3516f6e6,07d13a8f,ac847e0e,6f4d535f,d4bb7bd8,1ba38918,,,ef8600f0,,3a171ecb,0ff91809,,
9955944,0,0.0,156,1.0,1.0,6112.0,74.0,2.0,7.0,116.0,0.0,1.0,,1.0,05db9164,78ccd99e,c45f4291,78c20c5f,4cf72387,7e0ccccf,412cb2ce,c8ddd494,a73ee510,69bfae5c,b9ec9192,96498333,df5886ca,051219e6,9917ad07,ecdde3de,27c07bd6,e7e991cb,21ddcdc9,a458ea53,ed51341d,,32c7478e,3fdb382b,e8b83407,49d68486
1836079,1,,0,7.0,3.0,14418.0,48.0,1.0,3.0,42.0,,1.0,,3.0,be589b51,207b2d81,905a7b53,0e5acd1d,43b19349,,38eb9cf4,0b153874,a73ee510,49d1ad89,7f8ffe57,bac9dcdb,46f42a63,b28479f6,4e9e3b1e,301d75b3,07c540c4,157482f0,21ddcdc9,b1252a9d,278a31a1,,32c7478e,5bceb83a,001f3601,fdd86175
13949475,0,0.0,-1,,,12576.0,73.0,2.0,1.0,120.0,0.0,1.0,,,05db9164,3f0d3f28,f9839056,7e911e7f,4cf72387,fbad5c96,ad3508b1,0b153874,a73ee510,13028800,ad757a5a,dd2fdfc3,93b18cb5,1adce6ef,14108df6,ea95222a,e5ba7672,88416823,,,bddcb7bf,,423fab69,e5fca70a,,
14612155,0,0.0,1,15.0,,20175.0,1.0,6.0,0.0,0.0,0.0,3.0,,,05db9164,89ddfee8,1bce9c40,1e7aaad1,307e775a,fbad5c96,1c86e0eb,37e4aa92,a73ee510,0ddec944,755e4a50,a25c980e,5978055e,b28479f6,25753fb1,56e3c089,e5ba7672,5bb2ec8e,315ba0e1,a458ea53,44cc8cf1,,32c7478e,65565ed5,e8b83407,a65e645a
14621460,0,5.0,-1,1.0,,799.0,29.0,5.0,28.0,30.0,1.0,1.0,1.0,,05db9164,bf7a2333,210c632d,3d513154,4cf72387,fbad5c96,7083ddcc,5b392875,a73ee510,2aa66c47,208d9dd6,8747d4c8,59dd51b4,b28479f6,a9e21d3e,d58d490f,3486227d,51369abb,,,d4b6b7e8,,3a171ecb,37821b83,,
14453930,1,,-1,,,4230.0,14.0,1.0,0.0,14.0,,1.0,,,05db9164,09e68b86,91b4ca89,d4035412,25c83c98,fe6b92e5,cdddf2ed,0b153874,a73ee510,9da8765e,1cba690a,7ca8bd66,1d0f2da8,07d13a8f,36721ddc,1aaa49d8,d4bb7bd8,5aed7436,21ddcdc9,a458ea53,452391c6,ad3062eb,3a171ecb,1793a828,e8b83407,e790b546
